Target	AverageTargetDepthAcrossHSP	max100AverageTargetDepth
allCTS_:_contig109834|SNRPB2|6_:_Contig001_contig109834|SNRPB2|6	11.5555189254595	12.9345625396627
allCTS_:_contig109879|C16orf87|11_:_Contig001_contig109879|C16orf87|11	10.7769433918132	12.7938745617369
allCTS_:_contig109995|NUDT14|11_:_Contig001_contig109995|NUDT14|11	7.63694449626388	9.09366603016309
allCTS_:_contig110057|DCUN1D5|1_:_Contig002_contig110057|DCUN1D5|1	10.2222210839146	11.9767841437367
allCTS_:_contig110178|GPX4|8_:_Contig003_contig110178|GPX4|8	8.40718403450969	9.79962833049127
allCTS_:_contig110194|NDUFAF4|11_:_Contig001_contig110194|NDUFAF4|11	8.56788570866399	9.51263856155612
allCTS_:_contig110641|TMEM60|8_:_Contig001_contig110641|TMEM60|8	5.63307418797725	6.64937565011527
allCTS_:_contig110817|CGA|8_:_Contig005_contig110817|CGA|8	1.29088733487076	1.5597726695281
allCTS_:_contig110824|MIF|8_:_Contig001_contig110824|MIF|8	4.0373018162891	4.56023015570214
allCTS_:_contig110866|FABP6|8_:_Contig001_contig110866|FABP6|8	29.5008860124697	33.3379371788049
allCTS_:_contig111066|NDUFA12|6_:_Contig001_contig111066|NDUFA12|6	7.08446029897204	9.08597652501964
allCTS_:_contig111185|FBXO11|1_:_Contig002_contig111185|FBXO11|1	7.1318997321071	7.42760630250055
allCTS_:_contig111232|POM121C|11_:_Contig001_contig111232|POM121C|11	9.93980506165635	11.0483088356447
allCTS_:_contig111242|DSP|12_:_Contig001_contig111242|DSP|12	10.4926632387782	12.6020460423093
allCTS_:_contig111263|ERI3|8_:_Contig001_contig111263|ERI3|8	6.45943256966692	8.00415195329236
allCTS_:_contig111280|TNC|6_:_Contig001_contig111280|TNC|6	1.88849778024072	2.0649598143513
allCTS_:_contig111297|KATNB1|11_:_Contig001_contig111297|KATNB1|11	13.2116489768396	16.0319437638349
allCTS_:_contig111304|NT5DC2|8_:_Contig001_contig111304|NT5DC2|8	4.09206534380606	4.11379537434102
allCTS_:_contig111319|VWA5A|11_:_Contig003_contig111319|VWA5A|11	2.45783086592614	2.77807790401218
allCTS_:_contig111343|MATR3|8_:_Contig001_contig111343|MATR3|8	7.20940274103649	9.237970371038
allCTS_:_contig111379|RAB32|11_:_Contig001_contig111379|RAB32|11	8.24233189393921	8.97556968254855
allCTS_:_contig111392|ARHGAP26|3_:_Contig002_contig111392|ARHGAP26|3	1.72887346831121	1.92692502112904
allCTS_:_contig111400|HNRNPR|6_:_Contig003_contig111400|HNRNPR|6	10.6607408873082	11.2839414384311
allCTS_:_contig111409|TBC1D25|12_:_Contig001_contig111409|TBC1D25|12	5.17838705994307	6.214655627396
allCTS_:_contig111425|STX12|6_:_Contig001_contig111425|STX12|6	14.5288318717031	16.354342190676
allCTS_:_contig111473|MYO18A|3_:_Contig002_contig111473|MYO18A|3	3.58968813656878	3.91801164722473
allCTS_:_contig111506|PCSK9|9_:_Contig001_contig111506|PCSK9|9	9.03495255317654	10.9862144414084
allCTS_:_contig111532|SMG6|6_:_Contig002_contig111532|SMG6|6	4.97027671566489	5.5586603193032
allCTS_:_contig111553|GABPB1|6_:_Contig001_contig111553|GABPB1|6	10.5407897269704	11.5901177642822
allCTS_:_contig111705|ACTR1B|6_:_Contig001_contig111705|ACTR1B|6	7.82458224059765	9.58833415388273
allCTS_:_contig111711|C3orf23|6_:_Contig001_contig111711|C3orf23|6	4.9417412461654	5.35036816775309
allCTS_:_contig111786|POLR2E|6_:_Contig001_contig111786|POLR2E|6	7.50243366541244	8.59624902767636
allCTS_:_contig111813|NUDCD3|6_:_Contig001_contig111813|NUDCD3|6	2.2898538224684	2.88618188112438
allCTS_:_contig111815|UBA3|3_:_Contig001_contig111815|UBA3|3	7.9788157652112	9.047733237132
allCTS_:_contig111898|KIF13A|6_:_Contig001_contig111898|KIF13A|6	7.5229161938306	7.93176461836418
allCTS_:_contig111919|ADAM12|11_:_Contig001_contig111919|ADAM12|11	10.0491481818557	12.4013027456724
allCTS_:_contig112088|ARPC1A|2_:_Contig001_contig112088|ARPC1A|2	11.0798288244209	12.2455471428975
