Target	AverageTargetDepthAcrossHSP	max100AverageTargetDepth
contig122599|TEX2|8	5.97434807126996	7.14973138483491
contig122622|NSF|8	3.97896104693528	4.42175041714061
contig122737|REXO4|6	2.9997935092252	3.410999924589
contig122744|SIPA1L1|9	10.9500958125192	12.8600091088053
contig122752|MMP13|6	4.73340335402038	5.43591312664661
contig122765|TMED4|8	2.56701678816461	3.06613054216218
contig122772|FUBP1|7	8.51053986196142	9.14487241528582
contig122779|ANKRD27|6	13.8012121740672	16.145047797674
contig122795|GALNT2|3	6.50338573318754	6.99432492094018
contig122807|DHX15|6	10.3941319164261	11.3071166370976
contig122814|ZMYM2|11	4.73536120733878	5.15218221170382
contig122842|CAPN8|11	5.18833519662284	5.88851413088546
contig122937|SLC25A46|11	7.79971511941057	9.16677393855473
contig122944|ACBD3|6	1.45294433593009	1.92967818396413
contig122987|GAA|11	10.3345030517116	11.8521487356604
contig123024|VASH1|12	1.49860386950704	1.81730782184431
contig123031|PHTF1|11	11.4334366936784	19.4684165910806
contig123040|DLD|6	21.4837239176815	25.9552764313187
contig123068|ZNF687|11	3.27761268783889	4.27144047938811
contig123075|AIDA|6	3.59475288773872	3.675941180174
contig123152|TMUB2|11	11.3835494500869	13.7739699601985
contig123183|NAA40|6	8.1875790006739	9.67929612100418
contig123206|PTRH2|6	9.13721058597951	12.0764545313062
contig123256|GAS2L3|11	11.4436383241601	14.0276652226064
contig123271|BCAS3|3	2.42275020818794	2.81791083182225
contig123292|CPSF1|6	4.22743117315606	4.63064685437363
contig123339|RIPK2|6	13.3193800150521	15.805140624688
contig123346|BTBD9|11	4.376777633455	5.05963008163164
contig123353|USP16|6	6.10249782644464	6.776341358478
contig123376|CENPQ|12	7.63309689542221	8.30602523477418
contig123395|EFHC1|11	8.96046189236824	10.301252575119
contig123403|PDE8A|6	14.792551155928	17.2058785770315
contig123444|PSIP1|11	10.5273990098221	10.6890637989302
contig123454|EIF4B|11	1.48354855267942	1.9335596427914
contig123458|EDEM2|11	13.1072177092915	15.3869956186373
contig123493|GALE|8	3.33604633759648	4.391108085704
contig123530|TRIM29|11	1.35779377618819	1.89838817920951
contig123563|CCNL1|11	17.0945094099998	24.2992947256948
contig123710|TFAP2C|8	7.82565640257245	9.11258384663055
contig123730|SRSF5|6	10.9540501491817	11.6716682457232
contig123745|MED13|11	11.1510548996299	12.5606424892544
contig123776|MRPS16|8	8.66899854814531	9.76420810106855
contig123803|INF2|11	5.06618092618379	5.64122856204182
contig123808|SENP6|11	10.8733884460266	11.4769695133775
contig123833|AFF1|6	2.23538736012784	2.50504389299599
contig123866|DCAF8|3	3.73552471311052	3.99407089630618
contig123893|HERC5|11	6.77661354509091	7.41796220080073
contig123928|FLOT1|6	0.510884375170969	0.693054987561693
contig124088|DLG3|3	8.08839650199843	8.958873216136
contig124104|BET1|8	8.19383701024111	9.63544311114364
contig124110|MIDN|6	14.0004979225754	20.3031847917277
contig124118|CTU1|11	3.78764380401244	4.80563632466964
contig124124|PRR14L|11	8.39332206555274	10.218644101468
contig124137|LOXHD1|11	4.07085641766206	4.23660738590564
contig124144|ZNF367|11	2.6626540688078	3.11454653452984
contig124161|CDC123|3	8.38710685450535	9.56437382558311
contig124223|CTU2|8	4.08405253998647	4.34634944082873
contig124292|CERK|8	2.47575040883144	2.80455307652028
contig124343|TNNI3K|6	4.99675774438687	5.655627026722
contig124361|TMLHE|11	7.28721061943813	9.58700919553036
contig124369|COG5|6	5.04463192763533	5.85654196721727
contig124489|PTPN12|11	13.2013313853516	15.1819998442495
contig124505|DUS2L|6	6.79128174241407	7.215621662578
contig124518|MURC|6	6.64978516800358	9.23941294435054
contig124524|ICMT|11	9.61054756852795	10.5154553662389
contig124531|CEP55|11	21.0357219476857	23.6197190661421
contig124551|POLR1E|6	8.71351987887218	9.13423356474
contig124564|PDLIM7|6	6.58450419974073	7.82944583311509
contig124579|RPN2|5	7.75982149527619	10.4157542041898
contig124630|HGSNAT|11	14.6536137429278	17.6926735791476
contig124720|PSMB8|11	13.7666061639349	18.6682876294915
contig124754|CRYL1|6	0.789230731285874	0.885041134013141
contig124893|BHMT|6	3.35819592899247	3.89251766925655
contig124978|SPATA5L1|9	8.3187194291944	9.75962030977861
contig125027|ANXA7|6	6.29673971714293	6.39424330205291
contig125111|HERPUD2|11	13.3716268049139	14.9909702672918
contig125176|SRSF1|11	9.8621248433307	11.767709507614
contig125201|BSG|6	9.43542501465365	10.2299425969125
contig125215|COMMD10|8	5.27290925351224	5.73650596145018
contig125314|ACOX3|7	9.50178322158563	11.2209970124518
contig125452|SRGAP2|8	0.601065976843592	0.885551679659258
contig125560|ARRB2|11	8.83362654650521	11.7964376421365
contig125922|ST5|11	5.32626476773799	6.37996187022127
contig126035|ANKRD42|6	8.56580056165916	8.89540213294873
contig126048|PLK3|6	5.79901178021648	7.646396429382
contig126104|PDCD2L|6	9.34587449935472	10.5702180859918
contig126133|RAPGEF6|4	1.15621330701477	1.29701524161427
contig126646|CDR2|8	9.22938081816042	10.2772712555185
contig127479|RFC4|1	0.968647431493687	1.07086043194913
contig127578|C19orf40|6	9.27127045369978	11.8406608812329
contig127630|SH3D21|11	1.67262786819001	1.94546289237298
contig127645|MRPS35|6	6.40908760579775	7.49243965751709
contig130243|SUGT1|6	13.5114407427117	16.1529943546073
contig131018|NDUFAF6|3	5.29351410667018	6.35089591705218
contig131427|MID1|7	4.65980147196481	5.79810902767382
contig131436|MGRN1|6	3.08983759693984	3.36554197890076
contig131484|CELSR1|6	5.07377975591551	6.47576516286127
contig131501|PCOLCE|6	6.68435459051302	7.02639298005418
contig131512|SEMA5A|8	12.7491298335447	14.56591397088
contig131536|CPZ|6	2.47222247858624	3.09587124171109
contig131546|CTNNA1|2	3.52503445425744	4.60925932238545
contig131550|TCAP|11	0.79246677440602	1.16101700889192
contig131571|ALOX15B|11	1.29300516799151	1.39642378224237
